Property Type,Address,Region,Rent,Total Rent,Area,Rooms,Bathrooms,Garage,Furnished
Apartamento,Avenida Acácias,Barra da Tijuca,10.5,14.01,183,4,4,0.0,0
Apartamento,Rua Domingos Ferreira,Copacabana,2.555,5.144,50,1,1,0.0,1
Casa em condomínio,Rua Dias da Cruz,Méier,2.25,2.545,100,1,1,0.0,0
Apartamento,Rua Custódia,Vista Alegre,1.42,1.589,70,1,1,0.0,0
Apartamento,Rua Dona Claudina,Méier,2.64,3.519,82,2,2,0.0,0
Apartamento,Rua Ituverava,Anil,5.8,7.145,77,3,3,1.0,0
Apartamento,Estrada do Dendê,Moneró,1.9,2.178,60,1,1,0.0,0
Apartamento,Rua Alexandre Ramos,Jacarepaguá,4.0,5.396,168,4,3,0.0,1
Apartamento,Rua Ituverava,Anil,6.5,7.658,77,3,3,1.0,0
Apartamento,Rua Vasco da Gama,Cachambi,4.88,6.069,80,3,2,1.0,0
Apartamento,Estrada do Dendê,Tauá,2.2,2.497,60,1,1,0.0,0
Apartamento,Rua Almirante Gonçalves,Copacabana,5.63,7.434,65,2,2,0.0,1
Apartamento,Rua Ibituruna,Maracanã,7.5,9.075,120,3,2,1.0,1
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),6.224,8.494,230,3,4,0.0,1
Apartamento,Rua Almirante Guilhem,Leblon,7.0,8.775,64,2,2,0.0,0
Apartamento,Rua Domingos Ferreira,Copacabana,3.47,5.68,40,1,1,0.0,1
Apartamento,Rua Ituverava,Anil,6.5,7.578,77,3,3,0.0,1
Apartamento,Avenida Princesa Isabel Copacabana,Copacabana,5.7,7.608,105,3,2,0.0,1
Casa em condomínio,Rua Teixeira de Carvalho,Abolição,550.0,574.0,16,1,1,0.0,0
Studio e kitnet,Rua César Zama,Lins de Vasconcelos,610.0,633.0,19,1,1,0.0,0
Casa,Rua Tenente Pimentel,Olaria,1.16,1.255,149,2,3,1.0,0
Apartamento,Rua Álvaro Ramos,Botafogo,1.1,1.293,25,1,1,0.0,0
Studio e kitnet,Rua São Miguel,Tijuca,860.0,894.0,23,1,1,0.0,0
Apartamento,Avenida Brasil,Irajá,1.1,1.543,50,2,1,1.0,1
Casa,Rua Anhambai,Cordovil,610.0,786.0,60,1,1,0.0,0
Casa em condomínio,Avenida Dom Hélder Câmara,Quintino Bocaiúva,1.15,1.249,45,2,1,0.0,0
Apartamento,Rua Jordão,Tanque,750.0,804.0,10,1,1,0.0,0
Casa em condomínio,Rua Manuel Murtinho,Quintino Bocaiuva,1.445,1.507,130,3,1,1.0,0
Apartamento,Rua Suruí,Brás de Pina,1.059,1.4,64,2,1,0.0,1
Casa,Rua Eubanque,Engenho da Rainha,1.405,1.465,65,3,1,0.0,0
Casa em condomínio,Rua Paul Muller,Penha,1.228,1.35,120,2,1,0.0,0
Casa,Rua Cameta Cascadura Rio de Janeiro Brasil,Cascadura,1.04,1.084,90,2,1,0.0,0
Apartamento,Rua Canudos,Acari,1.02,1.16,76,3,1,0.0,0
Apartamento,Rua Eulina Ribeiro,Engenho de Dentro,840.0,922.0,50,1,1,0.0,0
Studio e kitnet,Rua César Zama,Lins de Vasconcelos,1.003,1.041,24,1,1,0.0,0
Casa em condomínio,Estrada Portela,Turiaçu,1.2,1.252,35,2,1,0.0,0
Apartamento,Rua João Vicente,Madureira,500.0,869.0,50,1,1,1.0,0
Casa,Rua Jordão,Tanque,690.0,702.0,30,1,1,0.0,0
Apartamento,Rua Pereira de Figueiredo,Oswaldo Cruz,800.0,831.0,30,1,1,0.0,0
Apartamento,Avenida João Ribeiro,Pilares,640.0,950.0,45,2,1,1.0,0
Apartamento,Rua Quaraim,Piedade,520.0,738.0,35,1,1,0.0,0
Studio e kitnet,Rua Tiboim,Brás de Pina,500.0,544.0,18,1,1,0.0,0
Studio e kitnet,Rua Camatiá,Freguesia de Jacarepaguá,680.0,956.0,28,1,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,1.25,1.866,60,2,1,1.0,0
Apartamento,Rua Professor Quintino do Vale,Estácio,2.9,3.679,109,4,2,0.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,1.8,2.776,108,3,2,1.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,1.6,2.512,40,1,1,0.0,0
Casa,Rua Alice Freitas,Vaz Lobo,860.0,989.0,80,2,1,1.0,0
Studio e kitnet,Rua Pereira de Figueiredo,Oswaldo Cruz,700.0,728.0,30,1,1,0.0,0
Studio e kitnet,Rua Pereira de Figueiredo,Oswaldo Cruz,850.0,883.0,30,1,1,0.0,0
Apartamento,Rua Barra Bonita,Jacarepaguá,2.2,3.288,72,3,2,1.0,0
Casa,Rua Leite Leal,Laranjeiras,4.0,4.171,150,4,3,0.0,0
Apartamento,Rua Flack,Riachuelo,765.0,1.116,50,1,1,0.0,0
Apartamento,Avenida Canal do Rio Caçambê,Vargem Pequena,1.35,1.902,60,2,1,1.0,0
Apartamento,Rua Manuel Vitorino,Encantado,890.0,955.0,26,1,1,0.0,0
Apartamento,Rua Ester Correia,Quintino Bocaiúva,1.0,1.919,65,2,2,1.0,1
Casa,Rua Acapurana,Gardênia Azul,950.0,1.006,70,1,1,1.0,0
Casa em condomínio,Rua Suzano,Freguesia (jacarepaguá),1.798,2.468,180,3,1,0.0,0
Apartamento,Rua General Belford,Rocha,1.1,1.793,48,2,1,1.0,0
Casa em condomínio,Rua Narciso,Colégio,1.576,1.718,200,3,1,0.0,0
Studio e kitnet,Rua Idume,Braz de Pina,800.0,846.0,40,1,1,0.0,0
Casa,Rua Sousa Cerqueira,Piedade,1.15,1.258,75,2,2,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,1.7,3.74,140,3,2,0.0,0
Apartamento,Estrada do Cafundá,Jacarepaguá,1.35,1.737,68,3,2,1.0,0
Apartamento,Rua Japurá,Praça Seca,800.0,1.832,98,3,2,1.0,0
Studio e kitnet,Rua Figueiredo de Magalhães,Copacabana,2.8,3.484,25,1,1,0.0,1
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,1.317,2.414,100,2,3,1.0,0
Apartamento,Rua Goianinha,Curicica,1.5,1.898,47,2,1,1.0,0
Casa em condomínio,Rua da República,Quintino Bocaiuva,2.3,2.548,150,3,2,1.0,0
Casa,Rua Soldado Bruno Estrifíca,Curicica,1.071,1.116,60,1,1,0.0,0
Apartamento,Rua Paulo Barreto,Botafogo,3.1,5.429,90,3,2,1.0,0
Apartamento,Rua Vinte E Quatro de Maio,Engenho Novo,1.6,2.267,110,3,3,1.0,0
Apartamento,Rua Doutor Satamini,Tijuca,2.7,3.889,119,3,3,1.0,0
Casa,Rua Bezerril Fontenele,Irajá,800.0,834.0,50,1,1,0.0,0
Apartamento,Rua Baronesa de Uruguaiana,Lins de Vasconcelos,1.275,2.341,110,3,2,0.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,2.46,3.568,140,3,3,1.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,1.95,2.839,100,3,2,0.0,0
Apartamento,Rua São Joaquim,Cachambi,1.0,1.122,42,1,1,1.0,0
Apartamento,Avenida Salvador Allende,Recreio dos Bandeirantes,2.4,3.232,65,2,2,1.0,1
Apartamento,Rua Amandiú,Irajá,1.0,1.088,69,2,1,0.0,0
Studio e kitnet,Rua Androcles,Curicica,750.0,959.0,32,1,1,0.0,0
Casa,Rua Honório,Todos Os Santos,2.2,2.293,200,3,3,0.0,0
Casa,Rua Itapiru,Rio Comprido,3.0,3.216,226,3,1,1.0,0
Apartamento,Rua Japurá,Praça Seca,800.0,1.936,98,3,2,1.0,0
Apartamento,Rua São Francisco Xavier,Maracanã,2.0,2.13,75,2,3,1.0,0
Casa,Rua Clarimundo de Melo,Encantado,1.35,1.407,73,2,1,1.0,0
Apartamento,Avenida Comandante Júlio de Moura,Barra da Tijuca,14.0,18.95,33800,4,5,0.0,0
Casa em condomínio,Rua Urucuia,Vila Valqueire,2.8,2.979,252,3,3,0.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,1.99,3.592,120,3,3,1.0,0
Apartamento,Rua Hans Staden,Botafogo,4.0,5.162,64,2,1,0.0,0
Casa,Rua Álvaro Ramos,Botafogo,3.257,3.506,70,3,2,0.0,0
Apartamento,Avenida Paulo de Frontin,Rio Comprido,3.04,4.158,112,4,2,1.0,0
Apartamento,Rua Riachuelo,Centro,1.96,2.556,30,1,1,0.0,1
Apartamento,Rua Teodoro da Silva,Vila Isabel,2.0,3.092,90,3,1,1.0,0
Apartamento,Rua Doutor Weinschenk,Penha,1.15,1.898,71,2,2,1.0,1
Apartamento,Rua Cândido Benício,Campinho,790.0,821.0,40,1,1,0.0,0
Apartamento,Rua Frederico Lima,Madureira,900.0,1.385,65,3,2,1.0,0
Apartamento,Rua Francisca Zieze,Pilares,1.0,1.238,36,2,1,0.0,0
Casa em condomínio,Estrada do Capenha,Pechincha,3.349,4.458,263,4,4,0.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,2.8,3.433,40,1,1,0.0,1
Apartamento,Rua Domingos Lopes,Cascadura,1.899,2.307,84,3,2,1.0,1
Apartamento,Rua Ministro Gabriel de Piza,Pechincha,950.0,1.242,48,2,1,1.0,0
Apartamento,Rua General Góis Monteiro,Botafogo,12.8,14.91,76,2,2,1.0,1
Apartamento,Avenida Augusto Severo,Glória,1.55,2.464,36,1,1,0.0,1
Apartamento,Rua Fábio Luz,Méier,2.0,4.471,200,4,4,0.0,0
Apartamento,Rua São Clemente,Botafogo,5.3,7.048,90,3,3,1.0,1
Apartamento,Rua São Francisco Xavier,Maracanã,1.8,2.945,127,2,3,1.0,0
Apartamento,Rua Condessa Belmonte,Engenho Novo,2.151,2.584,140,2,2,0.0,1
Apartamento,Rua Bernardino de Campos,Piedade,850.0,1.083,58,2,1,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1.1,1.644,47,2,1,0.0,0
Apartamento,Rua Barbosa da Silva,Riachuelo,1.47,1.99,60,2,2,1.0,0
Apartamento,Rua Carvalho de Souza,Madureira,624.0,1.338,72,2,2,1.0,0
Casa,Rua Marechal Jofre,Grajau,1.9,2.022,140,1,1,0.0,0
Apartamento,Rua Getúlio,Todos Os Santos,1.15,1.952,100,3,2,1.0,0
Apartamento,Rua Barão do Bom Retiro,Grajaú,1.45,2.101,70,2,1,0.0,0
Apartamento,Rua Elisa de Albuquerque,Todos Os Santos,2.21,2.419,140,3,2,0.0,0
Apartamento,Rua Ana Neri,Rocha,1.12,1.714,62,2,1,1.0,0
Casa em condomínio,Rua Edgard Werneck,Pechincha,2.856,3.861,240,5,3,0.0,0
Studio e kitnet,Rua Teixeira de Pinho,Piedade,680.0,831.0,20,1,1,0.0,0
Apartamento,Avenida Monsenhor Félix,Irajá,1.55,2.025,50,2,1,0.0,0
Apartamento,Rua Japurá,Praça Seca,750.0,779.0,36,1,1,0.0,0
Apartamento,Rua Farani,Botafogo,4.5,6.155,117,3,2,1.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,3.999,5.515,105,2,3,0.0,1
Apartamento,Rua Sá Ferreira,Copacabana,5.0,6.137,140,3,2,0.0,1
Apartamento,Rua Santa Mariana,Higienópolis,950.0,1.137,65,2,1,0.0,0
Apartamento,Rua Cadete Polônia,Sampaio,1.19,1.686,90,2,1,1.0,0
Apartamento,Rua Araújo Leitão,Grajau,935.0,2.072,58,3,1,1.0,0
Apartamento,Rua Aquidabã,Méier,2.35,3.231,150,4,2,1.0,0
Casa em condomínio,Rua Cândido Benício,Bento Ribeiro,790.0,824.0,40,1,1,0.0,0
Casa,Rua Pereira de Figueiredo,Oswaldo Cruz,1.55,1.658,146,2,1,1.0,0
Apartamento,Rua Cardoso de Morais,Bonsucesso,1.435,2.077,80,3,2,0.0,1
Apartamento,Rua Japurá,Praça Seca,1.0,1.038,40,1,1,0.0,0
Apartamento,Rua Araújo Leitão,Engenho Novo,1.275,2.142,56,3,1,1.0,0
Casa,Estrada Guerengue,Taquara,2.76,2.93,160,3,3,0.0,0
Apartamento,Rua Uranos,Bonsucesso,1.275,1.831,124,3,2,0.0,0
Apartamento,Rua Ferreira Pontes,Andaraí,2.0,3.351,122,3,2,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,700.0,1.028,65,2,1,0.0,0
Apartamento,Rua Vilela Tavares,Méier,1.98,3.555,130,3,3,0.0,0
Apartamento,Avenida Maracanã,Maracanã,2.15,3.275,102,3,2,1.0,1
Casa,Rua Pernambuco,Engenho de Dentro,1.26,1.406,70,1,1,0.0,0
Casa em condomínio,Rua Tinhorao,Freguesia (jacarepaguá),5.5,7.185,320,3,4,1.0,0
Apartamento,Avenida Maracanã,Tijuca,2.3,3.436,99,2,2,1.0,0
Apartamento,Avenida Ernani Cardoso,Cascadura,595.0,1.323,50,2,1,1.0,0
Apartamento,Rua Luiz Guimarães,Vila Isabel,2.4,3.39,137,3,2,0.0,0
Apartamento,Rua São Francisco Xavier,Tijuca,2.5,3.662,88,2,2,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,12.19,16.95,122,1,2,0.0,0
Apartamento,Rua Barão de Mesquita,Andaraí,1.3,1.889,45,1,1,0.0,0
Apartamento,Rua Marechal Jofre,Grajau,1.65,2.395,62,3,2,0.0,0
Casa,Estrada da Soca,Taquara,2.494,2.897,180,5,3,1.0,0
Apartamento,Rua Salvador de Mendonça,Rio Comprido,2.82,3.471,78,2,2,0.0,0
Apartamento,Rua Assis Carneiro,Piedade,1.1,1.393,45,2,1,0.0,0
Apartamento,Rua Altevira Teixeira,Taquara,1.3,1.367,88,3,1,0.0,0
Apartamento,Rua Columbia,Quintino Bocaiuva,570.0,1.022,52,1,1,0.0,0
Apartamento,Rua Torres Homem,Vila Isabel,2.04,2.919,90,2,2,1.0,0
Apartamento,Avenida Vicente de Carvalho,Vicente de Carvalho,998.0,1.316,56,2,1,1.0,0
Apartamento,Rua Bias Fortes,Bonsucesso,981.0,1.476,47,1,1,0.0,0
Apartamento,Rua Ministro Alfredo Valadão,Copacabana,3.0,5.132,103,2,2,1.0,0
Apartamento,Rua Paulo Moreira da Silva,Taquara,807.0,1.202,44,2,1,1.0,0
Apartamento,Rua Uberaba,Grajaú,2.21,3.064,60,2,2,1.0,0
Studio e kitnet,Rua Silvana,Piedade,780.0,1.011,40,0,1,0.0,0
Apartamento,Rua Caçapava,Grajaú,2.25,2.645,89,2,2,1.0,0
Apartamento,Rua Voluntários da Pátria,Botafogo,5.325,8.131,120,3,3,1.0,1
Apartamento,Avenida Nelson Cardoso,Taquara,680.0,1.039,53,1,1,1.0,0
Apartamento,Rua Maranhão,Méier,1.88,2.873,114,3,2,0.0,0
Casa,Rua do Pirilampo,Curicica,2.3,4.065,205,6,3,0.0,0
Apartamento,Rua Caçu,Taquara,1.4,2.405,100,2,3,1.0,0
Apartamento,Rua Engenheiro Brotero,Lins de Vasconcelos,1.04,1.608,0,2,1,1.0,0
Apartamento,Avenida Professor Manuel de Abreu,Maracanã,2.2,3.375,91,2,2,1.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,3.685,6.708,190,3,3,1.0,0
Apartamento,Rua Clarimundo de Melo,Piedade,830.0,1.489,56,2,1,0.0,0
Apartamento,Rua Delfina Alves,Madureira,1.275,1.805,60,2,1,0.0,0
Apartamento,Rua Mearim,Grajau,2.8,3.866,280,3,4,1.0,0
Apartamento,Rua Coronel Euríco de Sousa Gomes Filho,Barra da Tijuca,8.5,11.7,250,3,3,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1.5,1.988,44,2,1,0.0,0
Apartamento,Rua Assis Carneiro,Piedade,1.275,1.535,45,2,1,1.0,0
Apartamento,Rua Paranapiacaba,Piedade,765.0,909.0,55,1,1,0.0,0
Apartamento,Rua das Bromélias da Península,Barra da Tijuca,13.5,16.56,151,3,4,0.0,0
Apartamento,Rua Catulo Cearense,Engenho de Dentro,1.254,1.403,180,1,1,0.0,0
Apartamento,Rua Júlio de Castilhos,Copacabana,2.808,3.417,40,1,1,0.0,1
Apartamento,Rua General Belford,Rocha,1.164,1.979,50,2,1,0.0,0
Studio e kitnet,Rua de Santana,Centro,940.0,1.437,40,1,1,0.0,0
Apartamento,Rua Irapuá,Penha Circular,888.0,922.0,65,1,1,0.0,0
Apartamento,Rua Iriquitia,Taquara,1.976,3.352,120,2,2,1.0,0
Apartamento,Rua Araújo Lima,Vila Isabel,1.99,3.226,80,2,2,1.0,0
Apartamento,Rua Adolfo Bergamini,Engenho de Dentro,1.15,1.669,90,2,2,0.0,0
Casa,Rua Paulo Silva Araújo,Méier,2.54,2.734,240,3,3,1.0,0
Apartamento,Rua Professor Henrique Costa,Pechincha,1.1,1.697,45,2,1,1.0,0
Apartamento,Travessa Paraná,Piedade,997.0,1.531,50,2,1,0.0,0
Apartamento,Rua Humaitá,Humaitá,4.0,5.197,90,2,2,0.0,1
Apartamento,Rua Pereira Nunes,Vila Isabel,1.56,2.121,58,1,1,0.0,1
Apartamento,Rua José Silva,Pechincha,1.2,1.984,75,2,1,1.0,0
Apartamento,Rua Mapendi,Taquara,1.6,2.72,114,4,3,0.0,0
Casa em condomínio,Rua Barra do Mendes,Anil,2.9,3.384,118,3,2,0.0,0
Apartamento,Rua Jitaúna,Penha Circular,1.2,1.627,100,3,1,1.0,0
Apartamento,Rua Maria Flaviana de Lima,Bento Ribeiro,1.232,1.539,38,1,1,1.0,0
Apartamento,Rua Vinte de Abril,Centro,2.24,2.91,60,1,1,0.0,1
Apartamento,Rua Borneo,Madureira,833.0,1.155,40,1,1,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,2.125,4.312,124,3,3,0.0,0
Apartamento,Praca Cmte Xavier de Brito,Tijuca,3.2,4.645,96,3,2,1.0,0
Casa em condomínio,Rua Tejo,Vila Valqueire,2.2,2.54,100,2,2,0.0,0
Casa,Rua Piracaia,Marechal Hermes,2.8,2.969,130,4,3,1.0,0
Apartamento,Rua Ministro Gabriel de Piza,Pechincha,1.4,2.304,55,2,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Curicica,2.72,3.411,60,2,1,0.0,1
Apartamento,Rua Caiapó,Engenho Novo,950.0,1.871,80,2,2,1.0,0
Apartamento,Estrada do Pau-ferro,Pechincha,1.15,2.167,67,2,2,1.0,0
Apartamento,Rua Paissandu,Flamengo,4.0,5.201,94,3,2,0.0,1
Apartamento,Avenida Malibu,Barra da Tijuca,12.0,15.01,137,3,5,0.0,1
Apartamento,Rua Aperana,Leblon,12.0,14.87,130,3,2,0.0,0
Apartamento,Rua Pedro de Carvalho,Méier,1.2,1.81,69,2,1,0.0,0
Apartamento,Rua Narciso,Colégio,1.5,1.608,190,3,1,0.0,0
Apartamento,Estrada Coronel Vieira,Irajá,1.127,1.391,80,2,1,1.0,0
Casa,Rua Franz Post,Freguesia (jacarepaguá),3.531,4.182,250,3,5,0.0,0
Apartamento,Estrada Adhemar Bebiano,Del Castilho,1.872,2.208,130,3,2,0.0,0
Apartamento,Avenida Geremário Dantas,Jacarepaguá,1.6,2.646,68,2,1,1.0,0
Apartamento,Rua Rego Lopes,Tijuca,2.44,3.778,100,3,3,1.0,0
Apartamento,Rua Professor Lacé,Ramos,1.5,2.383,104,2,2,1.0,0
Casa,Rua Alice,Laranjeiras,12.0,12.72,136,1,2,0.0,0
Apartamento,Rua Pacheco Leão,Jardim Botânico,3.88,5.622,93,3,2,1.0,0
Apartamento,Rua Pinto Teles,Praça Seca,920.0,1.582,43,2,1,1.0,0
Apartamento,Rua Haddock Lobo,Tijuca,4.5,7.087,212,3,3,1.0,0
Casa,Rua Professor Viana da Silva,Vista Alegre,1.0,1.112,50,1,1,0.0,0
Apartamento,Rua Paulo Moreira da Silva,Taquara,1.2,1.61,52,2,1,1.0,0
Apartamento,Avenida Comandante Júlio de Moura,Barra da Tijuca,15.0,17.2,180,3,3,0.0,1
Apartamento,Estrada Pau-ferro,Pechincha,2.0,2.995,97,2,3,1.0,1
Apartamento,Rua Carvalho de Souza,Madureira,879.0,1.513,50,2,1,1.0,0
Apartamento,Rua Jornalista Henrique Cordeiro,Barra da Tijuca,4.55,6.191,85,3,3,1.0,1
Apartamento,Rua Brigadeiro João Manuel,Tanque,986.0,1.544,70,2,1,1.0,0
Apartamento,Rua Souto,Cascadura,1.105,1.428,43,1,1,1.0,0
Apartamento,Rua Barão de Itambí,Botafogo,5.43,7.786,150,3,3,1.0,0
Apartamento,Rua Afonso Ferreira,Engenho de Dentro,1.02,1.41,46,2,1,0.0,0
Apartamento,Rua Escritor Rodrigo Melo Franco,Barra da Tijuca,4.94,7.979,136,3,2,0.0,1
Casa,Rua Dias Viêira,Praça Seca,3.01,3.34,263,4,4,0.0,0
Apartamento,Rua General Venâncio Flores,Leblon,15.0,19.51,191,3,3,0.0,1
Apartamento,Rua Capitão Menezes,Praça Seca,1.105,1.792,57,2,1,1.0,0
Apartamento,Rua Cardoso de Morais,Bonsucesso,3.1,4.009,138,5,3,0.0,0
Apartamento,Rua de Santana,Centro,2.125,2.863,77,2,1,0.0,0
Casa,Rua Capitão Cruz,Cordovil,1.88,1.96,100,4,2,0.0,0
Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,1.46,2.442,70,2,1,1.0,0
Apartamento,Avenida Henrique Valadares,Centro,1.75,2.511,69,2,2,0.0,0
Apartamento,Rua Vinte E Quatro de Maio,Engenho Novo,1.13,1.999,82,2,1,1.0,0
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),2.04,2.569,49,2,1,1.0,1
Apartamento,Rua Mapendi,Taquara,1.3,2.275,95,2,2,1.0,0
Casa,Rua Costa Lôbo,Benfica,3.0,3.211,200,4,1,0.0,0
Apartamento,Rua Claudino de Oliveira,Pechincha,1.75,2.723,87,3,2,1.0,0
Casa em condomínio,Rua Jordão,Tanque,4.2,4.471,260,4,4,0.0,1
Casa,Rua Braulio Muniz,Abolição,3.37,3.514,300,3,4,0.0,0
Apartamento,Rua Cristiania,Cachambi,2.49,3.444,150,2,2,1.0,0
Apartamento,Rua Queluz,Bento Ribeiro,1.33,1.382,60,2,1,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,15.0,22.19,194,3,4,0.0,1
Apartamento,Estrada Intendente Magalhães,Madureira,1.5,1.905,96,2,1,1.0,0
Apartamento,Rua André Rocha,Taquara,1.3,1.599,65,1,1,1.0,0
Casa em condomínio,Rua Padre Manso,Madureira,2.24,2.508,100,3,2,0.0,0
Apartamento,Rua Antônio Pinto da Mota,Tijuca,3.0,4.541,115,3,2,0.0,0
Apartamento,Rua Pedro de Carvalho,Méier,1.0,1.474,55,1,1,0.0,0
Apartamento,Avenida Afonso Arinos de Melo Franco,Barra da Tijuca,15.0,17.55,165,3,2,0.0,0
Apartamento,Rua Pinto Teles,Praça Seca,1.29,2.248,135,2,1,1.0,0
Apartamento,Praça Comandante Xavier de Brito,Tijuca,3.0,4.221,110,3,2,1.0,0
Apartamento,Rua Retiro dos Artistas,Pechincha,1.9,2.812,61,2,2,1.0,1
Apartamento,Rua João Vineli,Jardim Guanabara,2.92,3.555,110,3,2,1.0,0
Apartamento,Rua Bahia,São Cristóvão,1.87,2.13,75,1,1,0.0,0
Apartamento,Rua Potiguara,Freguesia (jacarepaguá),3.0,4.016,147,3,3,0.0,0
Apartamento,Rua Raimundo Corrêa,Copacabana,3.8,5.371,134,3,3,0.0,0
Casa,Rua Campinas,Grajaú,2.5,2.606,70,2,1,0.0,0
Apartamento,Rua José do Patrocínio,Grajau,2.36,3.231,68,2,1,1.0,0
Apartamento,Rua Henrique Morize,Grajau,2.5,3.991,140,3,3,0.0,0
Apartamento,Avenida Tenente Rebelo,Irajá,1.26,1.409,90,2,1,0.0,0
Casa,Rua Coronel Cunha Leal,Engenho de Dentro,3.2,3.346,180,2,3,1.0,0
Apartamento,Avenida Bartolomeu Mitre,Leblon,13.0,15.66,220,4,4,0.0,1
Apartamento,Rua Senador Furtado,Maracanã,2.1,3.232,110,3,2,0.0,0
Apartamento,Rua Marquês de Abrantes,Flamengo,3.7,5.111,115,3,1,1.0,0
Apartamento,Rua Pajurá,Taquara,2.2,3.302,94,3,3,1.0,0
Apartamento,Rua Mário Calderaro,Engenho de Dentro,1.5,2.144,80,2,1,0.0,0
Apartamento,Avenida Flamboyants da Península,Barra da Tijuca,12.0,15.35,145,3,3,0.0,0
Apartamento,Rua Mário Agostinelli,Jacarepaguá,3.9,5.911,99,3,3,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,7.0,10.63,0,2,2,1.0,0
Apartamento,Rua Geminiano Góis,Freguesia (jacarepaguá),2.4,3.602,140,2,3,0.0,0
Apartamento,Rua Ati,Tanque,1.22,1.663,60,1,2,1.0,0
Apartamento,Rua Carlos Oswald,Barra da Tijuca,5.8,8.909,143,4,3,0.0,1
Apartamento,Rua Dias da Cruz,Méier,1.1,1.849,77,2,2,0.0,0
Apartamento,Rua Haddock Lobo,Estácio,3.43,4.793,96,2,2,1.0,1
Casa,Rua Angelina,Encantado,2.64,2.845,151,3,2,1.0,0
Apartamento,Campo de São Cristóvão,São Cristóvão,850.0,1.462,36,1,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,3.8,3.949,68,2,2,1.0,1
Casa,Rua Pereira de Figueiredo,Oswaldo Cruz,1.65,1.72,100,2,1,1.0,0
Apartamento,Rua Cantilda Maciel,Abolição,1.2,1.587,65,2,1,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1.275,1.755,100,2,2,0.0,0
Casa,Rua Teles,Campinho,1.7,1.773,100,2,1,0.0,1
Apartamento,Rua José Maria,Penha,1.275,1.643,70,2,1,1.0,0
Apartamento,Rua Pajurá,Taquara,1.1,1.913,90,2,2,1.0,0
Casa,Rua Araguaia,Freguesia de Jacarepaguá,2.26,2.533,150,2,1,0.0,0
Apartamento,Rua Ituverava,Freguesia de Jacarepaguá,3.6,4.895,121,2,2,0.0,0
Apartamento,Estrada do Pau-ferro,Pechincha,2.5,4.239,198,3,3,0.0,0
Apartamento,Rua Doutor Satamini,Tijuca,4.0,6.57,162,4,3,0.0,1
Apartamento,Rua Vinte de Abril,Centro,2.8,3.574,68,2,1,0.0,1
Apartamento,Rua Agostinho Barbalho,Madureira,1.088,1.822,70,2,1,1.0,0
Apartamento,Avenida Geremário Dantas,Freguesia (jacarepaguá),2.75,4.099,180,3,3,1.0,0
Apartamento,Rua Santa Clara,Copacabana,4.46,5.798,126,3,3,0.0,0
Apartamento,Rua Jorge Martins,Olaria,1.6,1.812,92,3,2,0.0,0
Apartamento,Rua Oliveira,Méier,2.11,3.02,98,3,2,0.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,4.195,6.43,320,4,2,0.0,0
Apartamento,Rua Áureliano Lessa,Ramos,2.1,2.816,86,2,2,1.0,0
Apartamento,Rua Engenheiro Coriolano Góes,Penha Circular,4.03,4.763,145,3,3,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,3.94,6.006,123,3,2,0.0,0
Studio e kitnet,Avenida Lúcio Costa,Barra da Tijuca,12.0,12.47,48,1,1,1.0,0
Casa em condomínio,Rua Renato Meira Lima,Tanque,2.6,2.644,120,3,3,0.0,0
Apartamento,Rua Oscar Valdetaro,Barra da Tijuca,10.0,12.81,260,3,3,0.0,1
Apartamento,Rua do Couto,Penha,1.3,1.75,68,2,1,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,2.6,3.351,72,2,1,1.0,0
Casa em condomínio,Rua Lage do Muriaé,Taquara,5.0,5.728,306,3,4,0.0,0
